date_count	date_digitalisation	hunting_ground	counter_name	type_obs	organisation_id	x_lambert	y_lambert
20109	20195	10500053	Abbie O'Scanlan	8	3	59488.7	193164
20109	20195	10500053	Abbie O'Scanlan	7	3	59771	193745
20109	20195	10500053	Abbie O'Scanlan	7	3	59864.6	192455
20109	20195	10500053	Abbie O'Scanlan	5	3	58939.4	192069
20109	20195	10500053	Abbie O'Scanlan	8	3	59303.1	192136
20120	20195	10500053	Abbie O'Scanlan	4	3	59531.1	192647
20120	20195	10500053	Abbie O'Scanlan	7	3	60071.2	193362
20137	20195	10500053	Abbie O'Scanlan	3	3	59595.7	193444
20137	20195	10500053	Abbie O'Scanlan	3	3	60042.4	191716
20137	20195	10500053	Abbie O'Scanlan	6	3	59494.2	191795
20153	20195	10500053	Abbie O'Scanlan	7	3	59461.3	192066
20153	20195	10500053	Abbie O'Scanlan	6	3	59072	193018
20176	20195	10200028	Georgeta McVeagh	4	5	38425.1	167978
20176	20195	10200028	Georgeta McVeagh	3	5	38541.4	167930
20176	20195	10200028	Georgeta McVeagh	8	5	38667.9	167431
20127	20195	10200062	Pat Goodger	8	5	47016.1	174884
20127	20195	10200062	Pat Goodger	7	5	47415.8	174388
20134	20195	10200115	Shane Iglesias	1	5	52013.5	171264
20122	20195	10200115	Shane Iglesias	3	5	52202.1	171586
20165	20195	10200132	Prentiss Shambroke	6	5	40035.8	158860
20147	20195	10500074	Pietro Hamsley	1	3	60885.5	209820
20150	20195	10300003	Kizzie Stienham	2	6	27265	187833
20150	20195	10300003	Kizzie Stienham	8	6	27445	188209
20164	20195	10300003	Kizzie Stienham	2	6	26963	188425
20164	20195	10300003	Kizzie Stienham	1	6	26894.6	189360
20164	20195	10300003	Kizzie Stienham	2	6	27242.2	188944
20164	20195	10300003	Kizzie Stienham	4	6	26382.7	188300
20164	20195	10300003	Kizzie Stienham	1	6	26953.6	187851
20164	20195	10300003	Kizzie Stienham	8	6	26966.9	188888
20164	20195	10300003	Kizzie Stienham	4	6	27934.6	187314
20164	20195	10300003	Kizzie Stienham	4	6	27927.3	187203
20171	20195	10300003	Kizzie Stienham	1	6	27126.1	187938
20156	20195	10300005	Mervin Dumpleton	7	6	29433.3	189164
20156	20195	10300005	Mervin Dumpleton	1	6	28718.6	188806
20156	20195	10300005	Mervin Dumpleton	1	6	27909.3	190151
20177	20195	10300005	Mervin Dumpleton	4	6	29686.5	189294
20177	20195	10300005	Mervin Dumpleton	3	6	29142.5	190314
20156	20195	10300011	Mervin Dumpleton	1	6	29199.3	186436
20156	20195	10300011	Mervin Dumpleton	4	6	29075.6	185172
20156	20195	10300011	Mervin Dumpleton	2	6	29970.1	185547
20156	20195	10300011	Mervin Dumpleton	4	6	29654.8	184816
20156	20195	10300011	Mervin Dumpleton	3	6	29084	185808
20156	20195	10300011	Mervin Dumpleton	6	6	28841.4	186828
20163	20195	10300011	Mervin Dumpleton	8	6	28659	185595
20163	20195	10300011	Mervin Dumpleton	5	6	29275.1	185115
20177	20195	10300011	Florinda Ducker	8	6	29087.9	185514
20162	20195	10300038	Therine Slaney	1	6	26599.7	192639
20162	20195	10300038	Therine Slaney	7	6	27702	191671
20162	20195	10300038	Therine Slaney	3	6	26926.7	192561
20169	20195	10300038	Therine Slaney	6	6	26542	191868
20169	20195	10300038	Therine Slaney	5	6	27466.3	191729
20176	20195	10300038	Therine Slaney	7	6	27811.5	192506
20176	20195	10300038	Therine Slaney	4	6	27356.3	193548
20176	20195	10300038	Therine Slaney	2	6	28065.5	192659
20155	20195	10300041	Therine Slaney	6	6	26430.8	190971
20162	20195	10300041	Therine Slaney	2	6	26583.1	190367
20162	20195	10300041	Therine Slaney	3	6	27382	190968
20120	20195	10500053	Abbie O'Scanlan	4	3	59110.7	192915
20137	20195	10500053	Abbie O'Scanlan	1	3	59717.8	192964
20137	20195	10500053	Abbie O'Scanlan	6	3	59570.7	193624
20137	20195	10500053	Abbie O'Scanlan	6	3	59854.9	192702
20153	20195	10500053	Abbie O'Scanlan	5	3	59274.3	193390
20153	20195	10500053	Abbie O'Scanlan	8	3	59034.9	192928
20153	20195	10500053	Abbie O'Scanlan	8	3	59596.5	193181
20153	20195	10500053	Abbie O'Scanlan	2	3	60254.4	192289
20176	20195	10200028	Georgeta McVeagh	3	5	39044.9	167498
20176	20195	10200028	Georgeta McVeagh	5	5	39363.3	166606
20127	20195	10200062	Pat Goodger	3	5	47004.8	174481
20159	20195	10200068	Dreddy Sieur	5	5	51111.4	169670
20159	20195	10200068	Dreddy Sieur	2	5	52023.7	169983
20159	20195	10200068	Dreddy Sieur	5	5	52497	169794
20124	20195	10200068	Lotte Howsden	4	5	51465.5	170010
20124	20195	10200068	Lotte Howsden	1	5	51453.6	169028
20141	20195	10200083	Lea Eves	2	5	49446.2	168662
20134	20195	10200132	Prentiss Shambroke	7	5	40501.2	159022
20150	20195	10300003	Kizzie Stienham	3	6	26884.2	188032
20150	20195	10300003	Kizzie Stienham	4	6	26916.6	189295
20150	20195	10300003	Kizzie Stienham	1	6	26693.3	189604
20150	20195	10300003	Kizzie Stienham	3	6	26465.5	188716
20150	20195	10300003	Kizzie Stienham	4	6	27789.9	186819
20150	20195	10300003	Kizzie Stienham	1	6	26808.8	187846
20164	20195	10300003	Kizzie Stienham	1	6	27834.9	187888
20164	20195	10300003	Kizzie Stienham	4	6	27267.8	188493
20164	20195	10300003	Kizzie Stienham	2	6	27862.9	188524
20164	20195	10300003	Kizzie Stienham	2	6	28460.8	188723
20171	20195	10300003	Kizzie Stienham	4	6	26857	189255
20171	20195	10300003	Kizzie Stienham	3	6	26460.6	188507
20169	20195	10300001	Lucilia Vasnetsov	5	6	24190	192048
20163	20195	10300005	Mervin Dumpleton	2	6	29238.2	188503
20170	20195	10300005	Mervin Dumpleton	2	6	28347.1	190858
20170	20195	10300005	Mervin Dumpleton	8	6	29325.7	188965
20163	20195	10300011	Mervin Dumpleton	7	6	28868	185735
20163	20195	10300011	Mervin Dumpleton	2	6	28680.4	186129
20170	20195	10300011	Mervin Dumpleton	7	6	29200.7	185772
20170	20195	10300011	Mervin Dumpleton	8	6	28602.3	184553
20177	20195	10300011	Florinda Ducker	1	6	28722.8	185424
20155	20195	10300038	Therine Slaney	1	6	27057.2	191679
20176	20195	10300038	Therine Slaney	2	6	27128.9	191452
20176	20195	10300038	Therine Slaney	5	6	26486.9	191529
20155	20195	10300041	Therine Slaney	2	6	27190.9	191427
20155	20195	10300041	Therine Slaney	1	6	26019.2	190744
20133	20194	10500009	Glenn Ainge	7	3	64619.1	204800
20133	20194	10500009	Glenn Ainge	5	3	65844.3	204551
20133	20194	10500009	Glenn Ainge	4	3	66156.3	204469
20134	20194	10500009	Glenn Ainge	1	3	67298.1	202455
20134	20194	10500085	Glenn Ainge	8	3	64630	206322
20134	20194	10500085	Marylou Forster	7	3	65261.7	205230
20109	20195	10500053	Abbie O'Scanlan	1	3	59773.4	193700
20109	20195	10500053	Abbie O'Scanlan	2	3	59922.7	191950
20109	20195	10500053	Abbie O'Scanlan	3	3	60212	191878
20120	20195	10500053	Abbie O'Scanlan	5	3	59366.7	192638
20120	20195	10500053	Abbie O'Scanlan	7	3	59869.6	192524
20120	20195	10500053	Abbie O'Scanlan	2	3	59250.6	193031
20120	20195	10500053	Abbie O'Scanlan	5	3	59902.7	191735
20137	20195	10500053	Abbie O'Scanlan	3	3	59500.1	192126
20137	20195	10500053	Abbie O'Scanlan	7	3	59128.2	192068
20137	20195	10500053	Abbie O'Scanlan	8	3	60202.1	192257
20153	20195	10500053	Abbie O'Scanlan	6	3	59509.2	192323
20153	20195	10500053	Abbie O'Scanlan	4	3	59050.6	192511
20176	20195	10200028	Georgeta McVeagh	4	5	39256.9	168444
20176	20195	10200028	Georgeta McVeagh	3	5	38568.4	168549
20176	20195	10200028	Georgeta McVeagh	1	5	38980.3	167997
20176	20195	10200028	Georgeta McVeagh	1	5	38762.9	166693
20124	20195	10200068	Lotte Howsden	1	5	52180	169492
20135	20195	10200080	Yule Mc Comb	1	5	47192.6	168397
20142	20195	10200080	Yule Mc Comb	8	5	47396.7	167385
20134	20195	10200115	Shane Iglesias	5	5	52068.9	170970
20122	20195	10200115	Shane Iglesias	7	5	51797.5	170937
20133	20194	10500009	Glenn Ainge	5	3	65448.8	204463
20133	20194	10500009	Glenn Ainge	3	3	65563.8	205218
20133	20194	10500009	Glenn Ainge	4	3	65014	205010
20133	20194	10500009	Glenn Ainge	8	3	65269.2	203459
20133	20194	10500009	Marylou Forster	7	3	66860.9	204428
20133	20194	10500009	Marylou Forster	1	3	65893.4	205035
20133	20194	10500009	Marylou Forster	3	3	65875.8	203950
20133	20194	10500009	Marylou Forster	8	3	66188.5	205168
20133	20194	10500009	Marylou Forster	4	3	66394.1	204344
20134	20194	10500009	Glenn Ainge	1	3	67237.4	202927
20134	20194	10500009	Glenn Ainge	5	3	67400.2	202851
20133	20194	10500009	Glenn Ainge	4	3	64991.5	203328
20133	20194	10500009	Glenn Ainge	4	3	64938.5	205030
20133	20194	10500009	Glenn Ainge	6	3	64966.8	203350
20133	20194	10500009	Marylou Forster	4	3	65629.4	204486
20134	20194	10500009	Glenn Ainge	5	3	66351.6	203822
20134	20194	10500009	Glenn Ainge	4	3	66586.8	204369
20134	20194	10500085	Marylou Forster	8	3	64594.3	206646
20134	20194	10500085	Marylou Forster	4	3	64625.2	206034
20133	20194	10500009	Glenn Ainge	3	3	65349.9	203494
20133	20194	10500009	Glenn Ainge	8	3	65481.8	205149
20133	20194	10500009	Glenn Ainge	5	3	65619.2	203550
20133	20194	10500009	Marylou Forster	4	3	66423.8	204470
20134	20194	10500009	Glenn Ainge	2	3	66913.1	204043
20134	20193	10500061	Terencio Heeps	2	3	63040	198686
20176	20193	10500061	Terencio Heeps	5	3	63071.2	197899
20176	20193	10500061	Terencio Heeps	5	3	62957	197747
20163	20193	10500121	Doy Jordin	3	3	63518.2	208685
20142	20193	10500121	Doy Jordin	2	3	62831.6	209369
20109	20193	10500053	Bud Silbersak	2	1	59376.9	193940
20109	20193	10500053	Bud Silbersak	8	1	60008.1	192688
20109	20193	10500053	Bud Silbersak	8	1	59670.6	192654
20120	20193	10500053	Arnoldo Trow	5	1	59529.6	192946
20120	20193	10500053	Arnoldo Trow	4	1	59598.4	192900
20120	20193	10500053	Arnoldo Trow	5	1	59090.8	192169
20120	20193	10500053	Arnoldo Trow	5	1	60154.5	192311
20137	20193	10500053	Arnoldo Trow	7	1	59411.4	193476
20137	20193	10500053	Arnoldo Trow	4	1	59962.4	193269
20137	20193	10500053	Arnoldo Trow	4	1	59304.5	193068
20153	20193	10500053	Arnoldo Trow	3	1	59832.2	191784
20153	20193	10500053	Arnoldo Trow	3	1	58830.2	193258
20153	20193	10500053	Arnoldo Trow	5	1	59567.3	192319
20153	20193	10500053	Arnoldo Trow	5	1	59429.2	192264
20163	20193	10500121	Doy Jordin	3	3	63154.9	209894
20142	20193	10500121	Doy Jordin	8	3	63149.1	209488
20152	20193	10500121	Doy Jordin	7	3	63260	211052
20152	20193	10500121	Doy Jordin	7	3	63798.4	210615
20169	20193	10500121	Doy Jordin	5	3	63176.1	209468
20142	20193	10500121	Doy Jordin	5	3	63158.3	210480
20142	20193	10500121	Doy Jordin	6	3	63644.7	210267
20169	20193	10500121	Doy Jordin	1	3	62822.8	210915
20169	20193	10500121	Doy Jordin	6	3	62734.9	210793
20169	20193	10500121	Doy Jordin	4	3	62427.4	210023
20142	20193	10500121	Doy Jordin	2	3	62740.6	210040
20142	20193	10500121	Doy Jordin	2	3	63100	210368
20142	20193	10500121	Doy Jordin	6	3	62699.2	210615
20163	20193	10500121	Doy Jordin	7	3	63346	210992
20169	20193	10500121	Doy Jordin	1	3	63655	211870
20142	20193	10500121	Doy Jordin	3	3	63337.7	210754
20109	20193	10500053	Bud Silbersak	6	1	60024.1	192643
20109	20193	10500053	Bud Silbersak	8	1	59577.9	192826
20120	20193	10500053	Arnoldo Trow	4	1	59441.5	191913
20120	20193	10500053	Arnoldo Trow	7	1	59316.9	192632
20137	20193	10500053	Arnoldo Trow	8	1	59778	193983
20159	20192	10200006	Archibaldo Justice	1	5	49431.9	164919
20147	20192	10200006	Bev Stayte	5	5	48714	165919
20147	20192	10200006	Bev Stayte	5	5	48279.6	165621
20138	20192	10200006	Tybalt Henzer	1	5	47577.3	165339
20138	20192	10200006	Tybalt Henzer	5	5	48158.7	165604
20151	20192	10200006	Bev Stayte	1	5	48328.6	164019
20158	20192	10200006	Tybalt Henzer	3	5	48177.3	165507
20147	20192	10200006	Bev Stayte	5	5	48704.5	164818
20147	20192	10200006	Bev Stayte	8	5	48492.4	164369
20147	20192	10200006	Bev Stayte	8	5	49040.8	165414
20149	20192	10200006	Julissa Bouller	3	5	48523.5	165876
20165	20192	10200006	Julissa Bouller	4	5	49210.6	164600
20165	20192	10200006	Julissa Bouller	5	5	48758.9	164463
20165	20192	10200006	Julissa Bouller	2	5	48736.1	164672
20165	20192	10200006	Julissa Bouller	8	5	48407.7	164948
20118	20193	10500061	Gustave Ruggier	4	3	63864.7	198816
20118	20193	10500061	Penni Mauchlen	4	3	63092.2	198837
20134	20193	10500061	Terencio Heeps	6	3	62739.2	199021
20156	20193	10500061	Terencio Heeps	2	3	62687.7	198050
20156	20193	10500061	Terencio Heeps	8	3	63652.6	199547
20152	20193	10500121	Doy Jordin	4	3	63364.6	209622
20152	20193	10500121	Doy Jordin	1	3	63233.9	209191
20169	20193	10500121	Doy Jordin	2	3	63472.2	208978
20169	20193	10500121	Doy Jordin	4	3	63480.1	209093
20142	20193	10500121	Doy Jordin	5	3	62906.8	210253
20152	20193	10500121	Doy Jordin	4	3	63290.8	209152
20163	20193	10500121	Doy Jordin	7	3	62769	210178
20163	20193	10500121	Doy Jordin	6	3	62934.2	209742
20169	20193	10500121	Doy Jordin	4	3	63146	209501
20152	20193	10500121	Doy Jordin	4	3	62977.4	211411
20152	20193	10500121	Doy Jordin	4	3	62278.4	210588
20152	20193	10500121	Doy Jordin	1	3	63307.2	209989
20163	20193	10500121	Doy Jordin	5	3	62358.2	211649
20163	20193	10500121	Doy Jordin	5	3	62937.6	210723
20152	20193	10500121	Doy Jordin	3	3	62978.7	210480
20109	20193	10500053	Bud Silbersak	8	1	59410.2	192452
20109	20193	10500053	Bud Silbersak	2	1	59865.8	192988
20109	20193	10500053	Bud Silbersak	4	1	59217.6	192486
20120	20193	10500053	Arnoldo Trow	7	1	59464.3	192216
20137	20193	10500053	Arnoldo Trow	4	1	59106.4	193662
20137	20193	10500053	Arnoldo Trow	5	1	59658.1	192015
20118	20193	10500061	Gustave Ruggier	4	3	63298.1	199413
20118	20193	10500061	Gustave Ruggier	8	3	62783.6	198143
20118	20193	10500061	Penni Mauchlen	8	3	63122.5	199221
20118	20193	10500061	Penni Mauchlen	5	3	62919.6	198626
20176	20193	10500061	Terencio Heeps	1	3	62637	198196
20163	20193	10500121	Doy Jordin	2	3	63569.2	210713
20169	20193	10500121	Doy Jordin	7	3	63732.7	209204
20109	20193	10500053	Bud Silbersak	1	1	59488.2	193495
20120	20193	10500053	Arnoldo Trow	2	1	59266.4	193835
20120	20193	10500053	Arnoldo Trow	3	1	59363	192204
20137	20193	10500053	Arnoldo Trow	8	1	59401	193047
20137	20193	10500053	Arnoldo Trow	3	1	59461.9	193143
20137	20193	10500053	Arnoldo Trow	8	1	59259.6	191766
20153	20193	10500053	Arnoldo Trow	5	1	59048.8	193614
20153	20193	10500053	Arnoldo Trow	5	1	59684.2	192361
20153	20193	10500053	Arnoldo Trow	4	1	59883.9	193239
20153	20193	10500053	Arnoldo Trow	4	1	59683.2	193173
20160	20192	10200006	Theda Gossipin	2	5	45827.4	163196
20147	20192	10200006	Theda Gossipin	1	5	45390.9	164749
20154	20192	10200006	Theda Gossipin	7	5	45270.8	164310
20154	20192	10200006	Theda Gossipin	1	5	45219.2	164046
20172	20192	10200006	Theda Gossipin	2	5	45273.8	164095
20172	20192	10200006	Theda Gossipin	6	5	45503.2	163285
20167	20192	10200006	Theda Gossipin	4	5	43811	165544
20167	20192	10200006	Theda Gossipin	3	5	44043.7	165383
20167	20192	10200006	Theda Gossipin	1	5	44820.1	164840
20174	20192	10200006	Theda Gossipin	6	5	44300.8	166574
20174	20192	10200006	Theda Gossipin	1	5	44154.2	165741
20174	20192	10200006	Leola Shadrack	6	5	45509.4	167073
20157	20192	10200006	Leola Shadrack	7	5	45411	167121
20157	20192	10200006	Leola Shadrack	3	5	45784.3	164457
20157	20192	10200006	Leola Shadrack	8	5	46460.9	166411
20157	20192	10200006	Leola Shadrack	6	5	46167.4	166984
20162	20192	10200006	Leola Shadrack	6	5	45710.9	165231
20162	20192	10200006	Leola Shadrack	5	5	46084.9	165490
20162	20192	10200006	Leola Shadrack	7	5	46179.2	165455
20162	20192	10200006	Leola Shadrack	3	5	45798.8	166532
20162	20192	10200006	Leola Shadrack	7	5	46733.1	165643
20169	20192	10200006	Leola Shadrack	8	5	45550.1	166384
20169	20192	10200006	Leola Shadrack	6	5	45982.9	166426
20169	20192	10200006	Leola Shadrack	3	5	45296.3	166441
20169	20192	10200006	Leola Shadrack	7	5	46098.5	165610
20169	20192	10200006	Leola Shadrack	1	5	46172.1	165000
20169	20192	10200006	Leola Shadrack	4	5	45445.1	166904
20162	20192	10200006	Leola Shadrack	6	5	45470.5	168520
20162	20192	10200006	Leola Shadrack	1	5	45126.7	167462
20162	20192	10200006	Leola Shadrack	4	5	45644.3	168734
20162	20192	10200006	Leola Shadrack	6	5	45625.8	168003
20162	20192	10200006	Leola Shadrack	5	5	45469.7	167553
20162	20192	10200006	Leola Shadrack	2	5	45381.9	167737
20162	20192	10200006	Leola Shadrack	4	5	45601.1	167822
20162	20192	10200006	Leola Shadrack	7	5	45835.2	166201
20162	20192	10200006	Leola Shadrack	6	5	45871.5	166941
20174	20192	10200006	Leola Shadrack	1	5	45612.8	166415
20174	20192	10200006	Leola Shadrack	4	5	45093.5	168299
20174	20192	10200006	Leola Shadrack	7	5	45352.8	167812
20174	20192	10200006	Leola Shadrack	4	5	45304.9	167222
20174	20192	10200006	Leola Shadrack	5	5	46293	166388
20174	20192	10200006	Leola Shadrack	2	5	45893.7	167332
20147	20192	10200006	Julissa Bouller	2	5	46756	165168
20147	20192	10200006	Julissa Bouller	3	5	46386.6	164961
20149	20192	10200006	Bev Stayte	4	5	47008.6	164273
20149	20192	10200006	Bev Stayte	7	5	46818.6	165150
20157	20192	10200006	Julissa Bouller	3	5	47319.6	165062
20157	20192	10200006	Julissa Bouller	5	5	46769.2	163935
20140	20192	10200006	Prentiss Shambroke	1	5	45857.7	164545
20140	20192	10200006	Prentiss Shambroke	2	5	46811	164755
20173	20192	10200006	Prentiss Shambroke	6	5	46198.4	164925
20173	20192	10200006	Prentiss Shambroke	2	5	46060.5	164353
20173	20192	10200006	Prentiss Shambroke	4	5	46178.8	163798
20173	20192	10200006	Prentiss Shambroke	3	5	45950.1	163520
20140	20192	10200006	Prentiss Shambroke	7	5	47659.6	163412
20140	20192	10200006	Prentiss Shambroke	2	5	47798.9	162665
20140	20192	10200006	Prentiss Shambroke	8	5	47427.6	163243
20152	20192	10200006	Archibaldo Justice	6	5	49676.4	164643
20159	20192	10200006	Archibaldo Justice	3	5	48814.1	162960
20159	20192	10200006	Archibaldo Justice	5	5	50191.8	163564
20159	20192	10200006	Archibaldo Justice	7	5	49864.1	164150
20139	20192	10200006	Archibaldo Justice	8	5	50223.7	164072
20139	20192	10200006	Archibaldo Justice	4	5	50225.1	164519
20166	20192	10200006	Archibaldo Justice	3	5	48718.8	163734
20166	20192	10200006	Archibaldo Justice	3	5	48989.6	162891
20166	20192	10200006	Archibaldo Justice	1	5	50125.7	163462
20146	20192	10200006	Archibaldo Justice	1	5	48371	165213
20146	20192	10200006	Archibaldo Justice	6	5	48648.4	165034
20146	20192	10200006	Archibaldo Justice	3	5	49012.6	163755
20146	20192	10200006	Archibaldo Justice	4	5	49347.3	164616
20151	20192	10200006	Bev Stayte	7	5	47332.8	164886
20151	20192	10200006	Bev Stayte	3	5	48153.1	166319
20158	20192	10200006	Tybalt Henzer	8	5	47112.4	164754
20158	20192	10200006	Tybalt Henzer	6	5	48049.2	164476
20158	20192	10200006	Tybalt Henzer	2	5	48296.9	164916
20149	20192	10200006	Julissa Bouller	1	5	48588.5	164816
20149	20192	10200006	Julissa Bouller	6	5	48858.4	164851
20157	20192	10200006	Bev Stayte	7	5	48553.3	164737
20157	20192	10200006	Bev Stayte	4	5	49439.9	165325
20149	20192	10500165	Cheston Dugall	3	3	60357.5	197915
20149	20192	10500165	Cheston Dugall	7	3	60183.7	197799
20156	20192	10500165	Cheston Dugall	3	3	59757.3	198223
20156	20192	10500165	Cheston Dugall	6	3	59744.4	197682
20156	20192	10500165	Cheston Dugall	1	3	59918.6	198839
20156	20192	10500165	Cheston Dugall	2	3	60452.4	197859
20156	20192	10500165	Cheston Dugall	7	3	60649.9	198597
20156	20192	10500165	Cheston Dugall	1	3	60219.6	198823
20169	20192	10500165	Cheston Dugall	8	3	60543.3	198961
20169	20192	10500165	Cheston Dugall	1	3	60043.6	198380
20169	20192	10500165	Cheston Dugall	7	3	59958.1	198604
20169	20192	10500165	Cheston Dugall	7	3	60437.6	197619
20168	20192	10200006	Theda Gossipin	8	5	45375.9	164760
20168	20192	10200006	Theda Gossipin	1	5	45639.8	163464
20175	20192	10200006	Theda Gossipin	8	5	45567.4	164176
20175	20192	10200006	Theda Gossipin	7	5	45538.9	163309
20172	20192	10200006	Theda Gossipin	5	5	45615.9	164035
20172	20192	10200006	Theda Gossipin	6	5	45062.3	164455
20137	20192	10200006	Theda Gossipin	7	5	43718.6	165246
20137	20192	10200006	Theda Gossipin	2	5	43725.2	164984
20167	20192	10200006	Theda Gossipin	6	5	43835	164989
20174	20192	10200006	Theda Gossipin	4	5	44724.3	166094
20174	20192	10200006	Theda Gossipin	5	5	44634.3	164839
20174	20192	10200006	Leola Shadrack	6	5	45778.5	167384
20174	20192	10200006	Leola Shadrack	4	5	45940.4	165891
20157	20192	10200006	Leola Shadrack	7	5	45841.2	165926
20157	20192	10200006	Leola Shadrack	1	5	45888.1	165531
20157	20192	10200006	Leola Shadrack	4	5	46383.7	166437
20162	20192	10200006	Leola Shadrack	4	5	46269.2	167710
20162	20192	10200006	Leola Shadrack	2	5	46263	166207
20162	20192	10200006	Leola Shadrack	6	5	46472.5	165722
20169	20192	10200006	Leola Shadrack	8	5	46236.8	165924
20169	20192	10200006	Leola Shadrack	8	5	46228.8	165897
20162	20192	10200006	Leola Shadrack	5	5	46503.2	167263
20174	20192	10200006	Leola Shadrack	7	5	45078.7	166718
20174	20192	10200006	Leola Shadrack	8	5	45820.1	167590
20174	20192	10200006	Leola Shadrack	5	5	46789.8	166397
20174	20192	10200006	Leola Shadrack	5	5	45743.4	166286
20147	20192	10200006	Julissa Bouller	7	5	46333.6	164592
20147	20192	10200006	Julissa Bouller	3	5	46940.9	164583
20149	20192	10200006	Bev Stayte	5	5	46206.8	165739
20149	20192	10200006	Bev Stayte	6	5	47194.4	164450
20149	20192	10200006	Bev Stayte	7	5	46860	164046
20149	20192	10200006	Bev Stayte	6	5	46059	163734
20157	20192	10200006	Julissa Bouller	7	5	46199.2	164678
20157	20192	10200006	Julissa Bouller	8	5	46006.3	164520
20157	20192	10200006	Julissa Bouller	6	5	46310.2	163629
20149	20192	10200006	Bev Stayte	2	5	47464.8	165591
20149	20192	10200006	Bev Stayte	5	5	46832.4	164836
20149	20192	10200006	Bev Stayte	4	5	47013.5	164285
20157	20192	10200006	Julissa Bouller	3	5	47662.6	163583
20165	20192	10200006	Bev Stayte	1	5	46636.8	164805
20165	20192	10200006	Bev Stayte	4	5	47604.2	165360
20165	20192	10200006	Bev Stayte	6	5	47413	164642
20165	20192	10200006	Bev Stayte	1	5	47015.4	164265
20165	20192	10200006	Bev Stayte	8	5	47920.6	163408
20136	20192	10200006	Prentiss Shambroke	3	5	45974.5	163968
20136	20192	10200006	Prentiss Shambroke	4	5	46238.5	163048
20136	20192	10200006	Prentiss Shambroke	5	5	45811.5	163470
20136	20192	10200006	Prentiss Shambroke	6	5	46272.5	164087
20136	20192	10200006	Prentiss Shambroke	6	5	46936.7	164757
20166	20192	10200006	Prentiss Shambroke	3	5	46529.4	163963
20166	20192	10200006	Prentiss Shambroke	3	5	45946.6	164900
20166	20192	10200006	Prentiss Shambroke	7	5	45833.9	164389
20136	20192	10200006	Prentiss Shambroke	1	5	47937.7	163867
20136	20192	10200006	Prentiss Shambroke	6	5	47798	164803
20136	20192	10200006	Prentiss Shambroke	3	5	48216	162131
20173	20192	10200006	Prentiss Shambroke	6	5	46917.6	163364
20173	20192	10200006	Prentiss Shambroke	4	5	47261.9	162903
20161	20192	10200006	Gardener Reidshaw	1	5	47366.9	162799
20139	20192	10200006	Archibaldo Justice	4	5	49922.9	165077
20146	20192	10200006	Archibaldo Justice	8	5	48473.1	164447
20152	20192	10200006	Archibaldo Justice	4	5	49798.4	164551
20152	20192	10200006	Archibaldo Justice	5	5	48607.4	163671
20159	20192	10200006	Archibaldo Justice	7	5	48876.1	164162
20159	20192	10200006	Archibaldo Justice	1	5	49976.2	163970
20152	20192	10200006	Archibaldo Justice	7	5	50138.9	163987
20152	20192	10200006	Archibaldo Justice	4	5	50298.6	163427
20166	20192	10200006	Archibaldo Justice	5	5	49329.3	162690
20166	20192	10200006	Archibaldo Justice	3	5	49401.2	162878
20166	20192	10200006	Archibaldo Justice	4	5	49062.6	163343
20166	20192	10200006	Archibaldo Justice	8	5	50238.4	164096
20166	20192	10200006	Archibaldo Justice	5	5	50055.3	163988
20166	20192	10200006	Archibaldo Justice	8	5	50077	163083
20139	20192	10200006	Archibaldo Justice	7	5	48569.9	164207
20139	20192	10200006	Archibaldo Justice	7	5	48669.8	164157
20139	20192	10200006	Archibaldo Justice	3	5	48089.2	164345
20139	20192	10200006	Archibaldo Justice	4	5	49055.6	165162
20139	20192	10200006	Archibaldo Justice	8	5	49138.1	163432
20138	20192	10200006	Tybalt Henzer	4	5	47468.3	165366
20147	20192	10200006	Bev Stayte	2	5	48777.4	165541
20147	20192	10200006	Bev Stayte	2	5	49189	163963
20149	20192	10200006	Julissa Bouller	5	5	48717	164502
20157	20192	10200006	Bev Stayte	2	5	49075.6	164464
20157	20192	10200006	Bev Stayte	6	5	48369.7	164670
20157	20192	10200006	Bev Stayte	3	5	49006.4	164844
20165	20192	10200006	Julissa Bouller	4	5	48717.2	165049
20134	20193	10500061	Terencio Heeps	3	3	63518.5	198142
20134	20193	10500061	Terencio Heeps	5	3	62575.9	199366
20134	20193	10500061	Terencio Heeps	1	3	63789.8	198835
20156	20193	10500061	Terencio Heeps	5	3	63765.3	199082
20156	20193	10500061	Terencio Heeps	5	3	62937	197961
20156	20193	10500061	Terencio Heeps	6	3	62457.3	198561
20176	20193	10500061	Terencio Heeps	1	3	63565.3	198661
20176	20193	10500061	Terencio Heeps	2	3	62619.9	197859
20152	20192	10200006	Theda Gossipin	6	5	45331.1	164620
20152	20192	10200006	Theda Gossipin	5	5	45355	164549
20152	20192	10200006	Theda Gossipin	1	5	45574.3	164975
20168	20192	10200006	Theda Gossipin	7	5	45400.6	164102
20168	20192	10200006	Theda Gossipin	1	5	45907.9	163516
20175	20192	10200006	Theda Gossipin	5	5	45707.3	164696
20147	20192	10200006	Theda Gossipin	1	5	45075.3	163648
20147	20192	10200006	Theda Gossipin	4	5	45846.6	163278
20154	20192	10200006	Theda Gossipin	6	5	45918	163667
20152	20192	10200006	Theda Gossipin	8	5	44867.7	164460
20152	20192	10200006	Theda Gossipin	1	5	45198.6	164718
20152	20192	10200006	Theda Gossipin	8	5	45361.9	163578
